,Timestamp,Close,VWAP,ST,ST_d,long,short,diff_long,diff_short
50,2023-01-15 09:30:00-05:00,1259.765,1267.478,1275.904,1,1,0,1,-1
51,2023-01-16 09:30:00-05:00,1220.754,1216.388,1225.567,1,1,0,0,0
52,2023-01-17 09:30:00-05:00,1225.603,1216.445,1225.058,1,1,0,0,0
53,2023-01-18 09:30:00-05:00,1212.484,1210.446,1218.859,1,1,0,0,0
54,2023-01-19 09:30:00-05:00,1205.311,1202.14,1209.858,1,1,0,0,0
55,2023-01-20 09:30:00-05:00,1277.727,1265.307,1256.42,-1,0,1,-1,1
56,2023-01-21 09:30:00-05:00,1251.244,1267.275,1258.578,-1,0,1,0,0
57,2023-01-22 09:30:00-05:00,1210.39,1223.008,1232.178,1,1,0,1,-1
58,2023-01-23 09:30:00-05:00,1214.693,1203.844,1212.605,1,1,0,0,0
59,2023-01-24 09:30:00-05:00,1267.764,1249.816,1240.148,-1,0,1,-1,1
60,2023-01-25 09:30:00-05:00,1273.945,1267.049,1257.591,-1,0,1,0,0
61,2023-01-26 09:30:00-05:00,1227.092,1238.76,1248.449,1,1,0,1,-1
62,2023-01-27 09:30:00-05:00,1165.882,1192.343,1202.643,1,1,0,0,0
63,2023-01-28 09:30:00-05:00,1134.708,1145.459,1156.255,1,1,0,0,0
64,2023-01-29 09:30:00-05:00,1134.855,1147.327,1156.255,1,1,0,0,0
65,2023-01-30 09:30:00-05:00,1136.39,1144.84,1154.924,1,1,0,0,0
66,2023-01-31 09:30:00-05:00,1128.468,1128.016,1137.521,1,1,0,0,0
67,2023-02-01 09:30:00-05:00,1199.541,1172.566,1162.094,-1,0,1,-1,1
68,2023-02-02 09:30:00-05:00,1188.595,1185.192,1174.888,-1,0,1,0,0
69,2023-02-03 09:30:00-05:00,1176.193,1164.105,1173.863,1,1,0,1,-1
70,2023-02-04 09:30:00-05:00,1153.485,1170.643,1173.863,1,1,0,0,0
71,2023-02-05 09:30:00-05:00,1171.663,1169.473,1173.863,1,1,0,0,0
72,2023-02-06 09:30:00-05:00,1142.696,1143.62,1152.47,1,1,0,0,0
73,2023-02-07 09:30:00-05:00,1166.08,1162.973,1154.207,-1,0,1,-1,1
74,2023-02-08 09:30:00-05:00,1145.004,1144.666,1153.233,1,1,0,1,-1
75,2023-02-09 10:00:00-05:00,1214.612,1201.455,1192.024,-1,0,1,-1,1
76,2023-02-10 10:00:00-05:00,1229.161,1233.357,1224.012,-1,0,1,0,0
77,2023-02-11 10:00:00-05:00,1217.777,1222.542,1231.38,1,1,0,1,-1
78,2023-02-12 10:00:00-05:00,1217.186,1210.369,1219.045,1,1,0,0,0
79,2023-02-13 10:00:00-05:00,1166.314,1209.804,1219.018,1,1,0,0,0
80,2023-02-14 10:00:00-05:00,1178.921,1166.051,1175.479,1,1,0,0,0
81,2023-02-15 10:00:00-05:00,1258.72,1247.259,1236.345,-1,0,1,-1,1
82,2023-02-16 10:00:00-05:00,1224.842,1240.594,1236.345,-1,0,1,0,0
83,2023-02-17 10:00:00-05:00,1198.027,1199.633,1210.893,1,1,0,1,-1
84,2023-02-18 10:00:00-05:00,1203.703,1196.879,1207.18,1,1,0,0,0
85,2023-02-19 10:00:00-05:00,1152.928,1172.371,1182.993,1,1,0,0,0
86,2023-02-20 10:00:00-05:00,1136.234,1142.896,1153.283,1,1,0,0,0
87,2023-02-21 10:00:00-05:00,1168.975,1152.843,1153.283,1,1,0,0,0
