,Timestamp,Close,VWAP,ST,ST_d,long,short,diff_long,diff_short
76,2023-02-10 10:00:00-05:00,1044.003,1047.566,1004.681,-1,0,1,0,0
77,2023-02-11 10:00:00-05:00,1027.95,1039.701,1004.681,-1,0,1,0,0
78,2023-02-12 10:00:00-05:00,1013.521,1008.488,1004.681,-1,0,1,0,0
79,2023-02-13 10:00:00-05:00,1035.224,1007.744,1004.681,-1,0,1,0,0
80,2023-02-14 10:00:00-05:00,1046.415,1034.991,1004.681,-1,0,1,0,0
81,2023-02-15 10:00:00-05:00,1117.244,1107.072,1058.539,-1,0,1,0,0
82,2023-02-16 10:00:00-05:00,1087.174,1101.156,1058.539,-1,0,1,0,0
83,2023-02-17 10:00:00-05:00,1063.373,1064.798,1058.539,-1,0,1,0,0
84,2023-02-18 10:00:00-05:00,1041.187,1050.359,1097.603,1,1,0,1,-1
85,2023-02-19 10:00:00-05:00,1010.651,1024.498,1071.353,1,1,0,0,0
86,2023-02-20 10:00:00-05:00,990.1,1000.381,1046.398,1,1,0,0,0
87,2023-02-21 10:00:00-05:00,1018.63,1004.574,1046.398,1,1,0,0,0
