,Timestamp,Open,High,Low,Close,VWAP
0,2022-11-26 09:30:00-05:00,1006.295,1017.197,996.966,1000.551,1005.895
1,2022-11-27 09:30:00-05:00,998.854,1009.157,980.052,1002.562,1000.477
2,2022-11-28 09:30:00-05:00,1006.267,1020.368,990.83,1012.53,1007.316
3,2022-11-29 09:30:00-05:00,1009.864,1070.177,1009.864,1060.059,1044.16
4,2022-11-30 09:30:00-05:00,1061.97,1090.92,1058.206,1066.328,1075.545
5,2022-12-01 09:30:00-05:00,1072.799,1072.799,1034.694,1034.694,1054.73
6,2022-12-02 09:30:00-05:00,1037.304,1050.038,1033.916,1039.935,1041.155
7,2022-12-03 09:30:00-05:00,1040.303,1064.224,1036.132,1036.132,1044.749
8,2022-12-04 09:30:00-05:00,1043.204,1078.062,1042.56,1062.37,1063.867
9,2022-12-05 09:30:00-05:00,1064.15,1064.15,1044.07,1054.886,1050.838
10,2022-12-06 09:30:00-05:00,1057.794,1062.797,1005.514,1005.514,1035.079
11,2022-12-07 09:30:00-05:00,1006.925,1012.936,1001.413,1006.494,1008.357
12,2022-12-08 09:30:00-05:00,1009.707,1042.581,1009.707,1036.106,1033.381
13,2022-12-09 09:30:00-05:00,1033.663,1045.931,1029.731,1035.8,1038.938
14,2022-12-10 09:30:00-05:00,1034.724,1040.119,1030.574,1033.863,1035.363
15,2022-12-11 09:30:00-05:00,1035.417,1048.705,1028.414,1043.437,1040.162
16,2022-12-12 09:30:00-05:00,1042.22,1088.168,1025.863,1088.168,1039.505
17,2022-12-13 09:30:00-05:00,1083.398,1083.398,1062.981,1081.753,1074.369
18,2022-12-14 09:30:00-05:00,1089.678,1103.053,1069.4,1101.767,1086.781
19,2022-12-15 09:30:00-05:00,1107.874,1164.731,1101.275,1157.44,1120.234
20,2022-12-16 09:30:00-05:00,1158.317,1210.42,1158.317,1192.055,1188.433
21,2022-12-17 09:30:00-05:00,1195.235,1198.084,1156.34,1161.299,1179.707
22,2022-12-18 09:30:00-05:00,1163.799,1164.374,1142.7,1146.391,1151.402
23,2022-12-19 09:30:00-05:00,1149.695,1156.279,1128.603,1152.336,1146.076
24,2022-12-20 09:30:00-05:00,1160.491,1162.112,1149.811,1158.023,1156.094
25,2022-12-21 09:30:00-05:00,1153.869,1161.013,1150.869,1153.057,1155.691
26,2022-12-22 09:30:00-05:00,1136.471,1142.506,1109.781,1110.987,1119.912
27,2022-12-23 09:30:00-05:00,1109.855,1115.681,1109.855,1113.24,1112.934
28,2022-12-24 09:30:00-05:00,1112.893,1117.779,1109.194,1111.962,1113.352
29,2022-12-25 09:30:00-05:00,1115.571,1124.715,1108.835,1110.121,1114.153
30,2022-12-26 09:30:00-05:00,1109.738,1109.802,1081.247,1085.901,1094.327
31,2022-12-27 09:30:00-05:00,1092.624,1109.807,1087.571,1107.018,1099.034
32,2022-12-28 09:30:00-05:00,1097.705,1097.705,1074.507,1075.581,1082.824
33,2022-12-29 09:30:00-05:00,1075.921,1076.441,1058.309,1060.592,1068.871
34,2022-12-30 09:30:00-05:00,1062.894,1062.894,1047.573,1059.128,1052.733
35,2022-12-31 09:30:00-05:00,1056.344,1057.082,1047.577,1049.645,1051.481
36,2023-01-01 09:30:00-05:00,1050.576,1050.576,1034.576,1046.81,1044.479
37,2023-01-02 09:30:00-05:00,1047.8,1050.375,1041.037,1042.261,1045.842
38,2023-01-03 09:30:00-05:00,1048.851,1060.58,1034.49,1058.322,1051.552
39,2023-01-04 09:30:00-05:00,1057.257,1067.529,1054.256,1056.158,1059.195
40,2023-01-05 09:30:00-05:00,1054.771,1062.956,1048.493,1052.803,1053.656
41,2023-01-06 09:30:00-05:00,1054.676,1054.676,1040.264,1043.577,1045.29
42,2023-01-07 09:30:00-05:00,1044.617,1044.617,1037.35,1038.596,1041.171
43,2023-01-08 09:30:00-05:00,1036.816,1070.041,1021.984,1069.603,1047.42
44,2023-01-09 09:30:00-05:00,1072.135,1085.551,1055.661,1057.476,1066.533
45,2023-01-10 09:30:00-05:00,1056.904,1059.527,1050.155,1051.396,1053.953
46,2023-01-11 09:30:00-05:00,1052.02,1088.714,1031.13,1070.425,1062.197
47,2023-01-12 09:30:00-05:00,1062.409,1062.409,1026.801,1031.379,1037.873
